claim.ind0,claim.ind1,ni.genderF,ni.genderM,ni.marital.status0,ni.marital.status1,sales.channelBroker,sales.channelOnline,sales.channelPhone,coverage.typeA,coverage.typeB,coverage.typeC,city.catArizona,city.catcolorado,city.catIowa,city.catpenni,city.catVirginia,city.catWashington,premium,n.children.cat,n.adults.cat,tenure.con,ni.age.con,len.at.res.con,credit.con,year.con,cancel
1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.727525353,1.50828424,1.587703842,0.526194843,1.431492746,-0.279715311,0.721116802,0.570364074,0
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,-2.049484529,-0.895968736,-0.095268975,1.371853028,0.957006792,-0.560669049,0.721116802,0.570364074,1
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.059893732,-0.294905492,-0.936755384,-1.334253165,-1.415422981,1.406007111,-1.908482004,0.570364074,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-1.484553722,-0.895968736,-0.936755384,-1.165121528,-0.940937027,0.844099637,0.721116802,0.570364074,0
0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.183871678,-0.895968736,-0.936755384,-0.995989891,-0.940937027,-0.279715311,0.721116802,0.570364074,1
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-1.452631117,-0.895968736,0.746217434,-1.165121528,-0.940937027,-0.560669049,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,-0.763741793,-0.294905492,2.429190251,1.371853028,0.008034882,-1.684483997,0.721116802,0.570364074,1
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.860545562,1.50828424,-0.936755384,0.357063206,0.957006792,-1.122576523,0.721116802,0.570364074,1
1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,-1.435668799,0.306157752,-0.936755384,0.69532648,0.482520837,-0.279715311,-0.593682601,0.570364074,1
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.204185473,-0.895968736,2.429190251,1.540984666,0.957006792,1.967914585,0.721116802,0.570364074,0
1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,-0.631808768,-0.895968736,-0.095268975,1.033589754,0.957006792,-1.684483997,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1.242659525,-0.294905492,0.746217434,-0.319463343,1.431492746,0.001238426,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.951185687,-0.294905492,-0.095268975,-1.503384802,-0.940937027,0.844099637,0.721116802,0.570364074,1
1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,-0.272040878,0.907220996,0.746217434,-0.319463343,0.482520837,-1.40353026,0.721116802,0.570364074,1
0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.492091138,-0.895968736,-0.936755384,-0.48859498,0.482520837,-0.560669049,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1.18398403,-0.294905492,1.587703842,-0.826858254,-0.940937027,1.686960848,-0.593682601,0.570364074,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1.749985186,-0.895968736,-0.936755384,0.864458117,-0.466451072,-0.560669049,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.723032444,0.306157752,0.746217434,0.864458117,0.008034882,-0.279715311,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.280264201,1.50828424,0.746217434,1.202721391,0.482520837,0.5631459,0.721116802,0.570364074,0
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,-0.463174899,-0.294905492,-0.936755384,0.018799932,0.482520837,-1.122576523,-1.908482004,0.570364074,0
0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.654533512,2.109347484,0.746217434,1.033589754,0.957006792,1.125053374,-0.593682601,0.570364074,0
1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1.413944045,-0.895968736,-0.095268975,-0.826858254,-1.415422981,0.282192163,0.721116802,0.570364074,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.723503485,-0.895968736,-0.095268975,0.526194843,0.008034882,-0.279715311,-0.593682601,0.570364074,1
1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.034723875,-0.895968736,-0.936755384,-1.503384802,-1.415422981,-0.279715311,0.721116802,0.570364074,0
1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1.262911153,-0.294905492,1.587703842,-0.319463343,-1.415422981,0.282192163,-0.593682601,0.570364074,0
1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.669841759,-0.895968736,-0.936755384,-1.841648076,-0.940937027,-1.684483997,-0.593682601,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.129888351,0.306157752,-0.095268975,-1.503384802,-0.940937027,1.686960848,0.721116802,0.570364074,0
1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.992730921,-0.294905492,-0.095268975,-1.165121528,-0.940937027,-0.560669049,0.721116802,0.570364074,0
0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.318961739,0.907220996,0.746217434,0.69532648,1.431492746,0.001238426,0.721116802,0.570364074,0
1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.522126709,-0.895968736,-0.095268975,-0.150331705,0.957006792,0.282192163,-0.593682601,0.570364074,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.376857294,-0.294905492,-0.936755384,-0.48859498,-0.466451072,-1.684483997,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.691734467,2.109347484,-0.095268975,0.69532648,0.482520837,-0.560669049,0.721116802,0.570364074,1
0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-1.22267528,-0.294905492,2.429190251,0.69532648,0.008034882,-0.841622786,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.684984317,2.109347484,0.746217434,-1.334253165,-0.940937027,1.686960848,0.721116802,0.570364074,0
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.42731954,-0.895968736,-0.936755384,1.033589754,0.482520837,-1.122576523,-0.593682601,0.570364074,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.213509782,1.50828424,2.429190251,1.033589754,-0.466451072,-1.684483997,0.721116802,0.570364074,1
1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.235012018,-0.895968736,1.587703842,-0.995989891,-0.940937027,-1.40353026,-0.593682601,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-1.229118624,0.907220996,2.429190251,1.371853028,0.957006792,-1.122576523,0.721116802,0.570364074,0
1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,-0.076737268,0.306157752,0.746217434,0.187931569,0.482520837,0.844099637,0.721116802,0.570364074,0
1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.481683987,-0.895968736,-0.095268975,-0.995989891,0.008034882,0.001238426,0.721116802,0.570364074,0
1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-1.057046383,0.907220996,2.429190251,0.357063206,1.431492746,1.406007111,-0.593682601,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.291236221,-0.294905492,-0.936755384,0.357063206,-0.466451072,0.844099637,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1.645207141,-0.895968736,-0.095268975,-0.995989891,-1.415422981,0.001238426,-1.908482004,0.570364074,0
1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,-0.708310286,1.50828424,-0.095268975,-2.010779714,-1.889908936,-0.279715311,0.721116802,0.570364074,0
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.702775569,-0.895968736,0.746217434,0.526194843,0.957006792,-0.279715311,0.721116802,0.570364074,0
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1.051797453,0.907220996,0.746217434,0.864458117,0.482520837,-0.560669049,0.721116802,0.570364074,0
0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.016154107,2.109347484,0.746217434,0.526194843,0.008034882,-1.684483997,0.721116802,0.570364074,1
1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1.22554444,-0.294905492,-0.095268975,-0.995989891,-0.940937027,-1.122576523,-0.593682601,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.783578442,0.306157752,0.746217434,1.540984666,0.482520837,-1.684483997,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.725720655,-0.294905492,-0.095268975,0.864458117,0.482520837,-1.684483997,0.721116802,0.570364074,0
1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1.231366728,1.50828424,1.587703842,0.69532648,0.008034882,-1.684483997,-0.593682601,0.570364074,0
0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,-0.550509104,-0.294905492,0.746217434,1.710116303,0.008034882,1.125053374,-1.908482004,0.570364074,0
0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.38733341,-0.895968736,-0.936755384,0.526194843,-0.466451072,-0.841622786,0.721116802,0.570364074,0
0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,-0.500801108,-0.294905492,2.429190251,0.187931569,0.482520837,0.001238426,0.721116802,0.570364074,1
0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,-1.322995525,0.306157752,-0.095268975,-1.165121528,-0.940937027,0.5631459,-1.908482004,0.570364074,0
1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.39289226,-0.895968736,0.746217434,1.202721391,0.482520837,0.282192163,0.721116802,0.570364074,0
0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.701860175,-0.294905492,-0.095268975,-1.334253165,-1.889908936,0.001238426,-1.908482004,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.43667435,1.50828424,-0.936755384,-0.995989891,-0.940937027,-0.841622786,-0.593682601,0.570364074,0
1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.14022766,-0.294905492,-0.936755384,-0.826858254,-0.466451072,0.5631459,-0.593682601,0.570364074,0
1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,-0.466843869,-0.895968736,-0.936755384,1.710116303,0.008034882,-0.279715311,0.721116802,0.570364074,0
0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.081704615,0.306157752,0.746217434,1.202721391,0.957006792,0.282192163,0.721116802,0.570364074,0
1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.153727268,-0.895968736,-0.095268975,-1.334253165,-1.415422981,0.282192163,0.721116802,0.570364074,0
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.419859532,0.306157752,-0.936755384,-0.995989891,-1.415422981,-1.40353026,-1.908482004,0.570364074,1
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.308715213,1.50828424,0.746217434,1.371853028,0.008034882,-0.560669049,0.721116802,0.570364074,0
0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.895102257,-0.294905492,-0.095268975,1.033589754,-0.466451072,-0.279715311,0.721116802,0.570364074,0
0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0.453470565,1.50828424,0.746217434,0.187931569,0.008034882,-1.40353026,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-1.719848972,0.306157752,0.746217434,0.864458117,1.431492746,-1.122576523,0.721116802,0.570364074,0
1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-1.728945661,-0.294905492,0.746217434,0.526194843,0.957006792,-0.279715311,0.721116802,0.570364074,0
1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.457742084,1.50828424,-0.095268975,-2.010779714,-1.889908936,0.5631459,-0.593682601,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.168997199,-0.895968736,-0.936755384,1.371853028,0.008034882,-0.841622786,0.721116802,0.570364074,0
0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1.715025356,-0.895968736,-0.936755384,0.526194843,0.482520837,-0.279715311,0.721116802,0.570364074,0
1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.913748196,0.306157752,1.587703842,1.033589754,1.905978701,1.967914585,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.032854081,-0.895968736,-0.936755384,-0.150331705,0.957006792,0.001238426,-1.908482004,0.570364074,0
1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1.59051355,-0.294905492,-0.095268975,-1.672516439,-0.940937027,-0.279715311,0.721116802,0.570364074,0
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.304879458,-0.294905492,-0.095268975,1.710116303,1.905978701,-0.841622786,0.721116802,0.570364074,0
0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-1.62012356,0.306157752,-0.095268975,-0.48859498,-0.466451072,-1.122576523,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,-1.354458057,-0.294905492,-0.936755384,-0.995989891,-0.940937027,-1.122576523,-1.908482004,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-1.819973636,-0.895968736,-0.095268975,-0.995989891,-1.415422981,1.125053374,-0.593682601,0.570364074,0
0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,-2.085902778,-0.895968736,0.746217434,-1.503384802,-1.415422981,1.686960848,-1.908482004,0.570364074,1
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1.19190065,0.306157752,1.587703842,1.540984666,0.008034882,1.967914585,0.721116802,0.570364074,0
1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,-0.186915742,-0.895968736,0.746217434,-1.503384802,-1.415422981,-0.279715311,-1.908482004,0.570364074,1
1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.387421556,-0.895968736,0.746217434,0.69532648,1.431492746,-0.560669049,0.721116802,0.570364074,0
1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.620539432,-0.895968736,2.429190251,0.018799932,0.482520837,0.001238426,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,-0.580788388,2.109347484,1.587703842,0.018799932,0.482520837,-1.122576523,-1.908482004,0.570364074,1
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,-0.478205557,0.306157752,-0.095268975,-0.150331705,0.008034882,-0.841622786,0.721116802,0.570364074,0
1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.93896099,-0.895968736,2.429190251,-0.657726617,-0.940937027,1.125053374,0.721116802,0.570364074,0
0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-0.744790262,-0.294905492,1.587703842,1.033589754,-0.466451072,0.282192163,0.721116802,0.570364074,0
1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.175553374,-0.895968736,2.429190251,-2.010779714,0.008034882,-0.279715311,0.721116802,0.570364074,0
1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1.069325271,-0.895968736,1.587703842,0.864458117,0.008034882,-1.684483997,0.721116802,0.570364074,1
0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.385591141,0.306157752,-0.095268975,1.540984666,0.008034882,-0.841622786,0.721116802,0.570364074,0
1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,-1.200322771,-0.294905492,-0.095268975,-1.672516439,-0.940937027,-0.560669049,-1.908482004,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.250417087,2.109347484,0.746217434,0.864458117,0.482520837,-0.279715311,0.721116802,0.570364074,1
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.74194671,-0.895968736,-0.936755384,-1.672516439,-0.940937027,0.5631459,0.721116802,0.570364074,0
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.144701493,-0.294905492,-0.095268975,0.018799932,0.008034882,1.686960848,-0.593682601,0.570364074,0
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1.520222145,-0.895968736,0.746217434,1.710116303,0.482520837,-0.279715311,-1.908482004,0.570364074,0
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0.548810861,0.907220996,-0.936755384,0.357063206,1.431492746,0.5631459,-0.593682601,0.570364074,0
0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.444367636,-0.294905492,-0.936755384,1.033589754,1.431492746,-1.684483997,-1.908482004,0.570364074,0
1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.746811937,0.306157752,-0.095268975,1.540984666,0.008034882,-1.684483997,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.312165637,-0.895968736,-0.936755384,0.864458117,0.008034882,-0.841622786,0.721116802,0.570364074,1
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2.027443674,-0.895968736,0.746217434,-1.165121528,-1.415422981,0.001238426,0.721116802,0.570364074,1
1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.857571324,-0.895968736,2.429190251,-0.319463343,0.482520837,-1.122576523,-0.593682601,0.570364074,0
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-1.520464206,-0.895968736,-0.095268975,1.033589754,1.431492746,0.282192163,0.721116802,0.570364074,0
0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-1.355617675,0.306157752,-0.095268975,-2.010779714,-1.889908936,0.5631459,0.721116802,0.570364074,0
0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1.619402543,-0.895968736,0.746217434,-1.503384802,-1.415422981,0.001238426,-0.593682601,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-1.111686993,-0.895968736,-0.936755384,0.187931569,-0.466451072,0.844099637,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.041433222,0.306157752,-0.095268975,0.69532648,0.957006792,0.001238426,-0.593682601,0.570364074,0
1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.083155991,-0.895968736,1.587703842,-2.010779714,-0.466451072,0.282192163,-1.908482004,0.570364074,0
1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.943270308,-0.895968736,2.429190251,-1.672516439,-1.889908936,0.5631459,0.721116802,0.570364074,1
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.509807021,0.306157752,-0.095268975,-2.010779714,-0.466451072,0.844099637,0.721116802,0.570364074,0
1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2.006456139,-0.294905492,-0.095268975,1.710116303,1.905978701,-0.560669049,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.762199675,2.109347484,2.429190251,0.69532648,0.008034882,-1.684483997,0.721116802,0.570364074,0
1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.238116722,-0.895968736,-0.095268975,1.202721391,0.482520837,0.5631459,-0.593682601,0.570364074,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.736610389,1.50828424,-0.936755384,-1.165121528,-0.466451072,1.125053374,0.721116802,0.570364074,0
1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.481140465,-0.294905492,2.429190251,-1.503384802,-1.415422981,0.001238426,0.721116802,0.570364074,0
0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1.111372673,-0.294905492,-0.936755384,1.540984666,0.008034882,-0.560669049,-0.593682601,0.570364074,0
1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.382321397,-0.294905492,-0.095268975,0.357063206,0.957006792,0.5631459,0.721116802,0.570364074,0
1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.640335914,-0.895968736,-0.095268975,0.018799932,1.431492746,0.844099637,-0.593682601,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.945025382,1.50828424,-0.936755384,0.018799932,-0.466451072,0.001238426,-0.593682601,0.570364074,0
1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.132934871,0.306157752,-0.936755384,-0.319463343,0.008034882,-0.560669049,-0.593682601,0.570364074,0
1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,-1.171268127,-0.895968736,-0.936755384,-1.841648076,-1.415422981,0.001238426,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.500553805,0.306157752,-0.095268975,0.357063206,0.957006792,-0.841622786,0.721116802,0.570364074,0
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.04040259,-0.294905492,2.429190251,-0.150331705,0.957006792,0.5631459,-0.593682601,0.570364074,0
1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.998874036,0.907220996,0.746217434,-0.150331705,1.431492746,0.001238426,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,-0.330291087,-0.895968736,-0.936755384,1.710116303,1.431492746,1.125053374,-0.593682601,0.570364074,0
0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.824853025,0.907220996,-0.936755384,1.202721391,0.482520837,-0.560669049,0.721116802,0.570364074,0
0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1.371284877,0.306157752,-0.095268975,0.526194843,-0.466451072,-1.40353026,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-0.532039278,0.907220996,-0.936755384,0.526194843,0.482520837,-1.40353026,0.721116802,0.570364074,0
1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.287254605,1.50828424,0.746217434,0.187931569,1.905978701,0.5631459,-0.593682601,0.570364074,1
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,-1.251317274,1.50828424,0.746217434,0.018799932,1.431492746,1.406007111,0.721116802,0.570364074,0
1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.857017637,-0.294905492,0.746217434,1.033589754,0.482520837,-1.122576523,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-0.248596106,0.306157752,-0.095268975,1.202721391,0.957006792,0.5631459,0.721116802,0.570364074,0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.669284817,0.306157752,-0.095268975,0.187931569,0.008034882,0.844099637,0.721116802,0.570364074,0
1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,-1.166500491,1.50828424,0.746217434,1.540984666,0.957006792,-0.841622786,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-1.42682391,1.50828424,-0.936755384,0.526194843,0.957006792,1.125053374,0.721116802,0.570364074,0
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-1.622354285,-0.895968736,-0.936755384,1.710116303,0.008034882,-0.841622786,0.721116802,0.570364074,0
1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.560819624,-0.895968736,-0.936755384,-1.165121528,-0.940937027,-0.279715311,-1.908482004,0.570364074,0
1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.914182804,0.306157752,-0.936755384,-1.503384802,-0.940937027,0.844099637,-1.908482004,0.570364074,0
0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-1.410889485,0.306157752,-0.936755384,-1.334253165,-1.415422981,0.001238426,0.721116802,0.570364074,1
1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.032561351,0.907220996,-0.095268975,0.864458117,0.482520837,-1.684483997,-1.908482004,0.570364074,1
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.039609197,1.50828424,-0.936755384,0.69532648,0.008034882,-0.279715311,-1.908482004,0.570364074,0
1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,-1.037907937,-0.294905492,-0.936755384,-0.995989891,-0.940937027,1.125053374,-0.593682601,0.570364074,0
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-0.802020571,-0.294905492,0.746217434,1.371853028,0.008034882,1.686960848,-0.593682601,0.570364074,1
1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1.266139574,-0.895968736,-0.936755384,0.357063206,0.957006792,-0.560669049,-1.908482004,0.570364074,1
1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1.541025374,-0.895968736,-0.095268975,1.033589754,0.482520837,-0.279715311,0.721116802,0.570364074,0
1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.271499106,-0.895968736,-0.936755384,1.371853028,0.008034882,1.686960848,0.721116802,0.570364074,0
1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1.890226514,-0.294905492,1.587703842,-1.165121528,-1.415422981,1.406007111,0.721116802,0.570364074,0
0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1.324106305,-0.895968736,1.587703842,-1.334253165,-0.940937027,0.844099637,-0.593682601,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.816477797,-0.294905492,-0.095268975,-1.334253165,-1.415422981,0.844099637,-1.908482004,0.570364074,1
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,-2.405351631,0.907220996,0.746217434,-0.150331705,0.008034882,0.844099637,0.721116802,0.570364074,1
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1.15319468,-0.294905492,-0.095268975,0.526194843,1.431492746,-1.122576523,0.721116802,0.570364074,0
1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,-1.417835305,-0.895968736,-0.095268975,-1.165121528,-1.415422981,1.686960848,0.721116802,0.570364074,0
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.574221723,-0.895968736,-0.936755384,0.187931569,0.008034882,0.5631459,0.721116802,0.570364074,0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.251139392,0.907220996,-0.936755384,1.202721391,-0.466451072,1.686960848,-0.593682601,0.570364074,1
1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.626293481,-0.895968736,-0.936755384,-0.150331705,1.431492746,0.282192163,0.721116802,0.570364074,0
